Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Date,Payment,Rating,Tax,Total,Currency
INV-100200, ogun,Ogun,Member,Male,Sports Equipment,6788.16,7,2024-02-08 00:00:00,Credit Card,7,2375.86,49892.98,?
INV-100201,Portharcourt,Lagos,Normal,Female,Fashion,3397.56,9,2025-08-15 00:00:00,Cash,4,1528.9,32106.94,?
INV-100202, ogun,Port Harcourt,Member,Female,Electronics,15617.97,4,2024-01-06 00:00:00,Ewallet,6,3123.59,65595.47,?
INV-100203,lagos ,Lagos,Member,Female,Fashion,8304.22,5,2024-05-18 00:00:00,Credit Card,5,2076.05,43597.15,?
INV-100204,Portharcourt,Ogun,Member,Female,Fashion,9113.52,8,2025-01-20 00:00:00,Credit Card,6,3645.41,76553.57,?
INV-100205,lagos ,Abuja,Member,Male,Health & Beauty,38157.59,1,2024-04-03 00:00:00,Ewallet,4,1907.88,40065.47,?
INV-100206,Portharcourt,Lagos,Normal,Female,Electronics,1283.98,6,2024-02-13 00:00:00,Ewallet,5,385.19,8089.07,?
INV-100207,Portharcourt,Ogun,Member,Male,Fashion,28111.6,4,2024-04-22 00:00:00,Ewallet,4,5622.32,118068.72,?
INV-100208,ABUJA,Port Harcourt,Member,Male,Home Supplies,19283.34,5,2025-05-26 00:00:00,Ewallet,7,4820.84,101237.54,?
INV-100209,lagos ,Lagos,Normal,Female,Fashion,25574.22,5,2025-09-20 00:00:00,Ewallet,5,6393.56,134264.66,?
INV-100210, ogun,Lagos,Member,Male,Home Supplies,28360.1,2,2025-03-21 00:00:00,Ewallet,6,2836.01,59556.21,?
INV-100211, ogun,Port Harcourt,Member,Male,Electronics,16011.7,8,2024-12-14 00:00:00,Credit Card,4,6404.68,134498.28,?
INV-100212,lagos ,Abuja,Member,Male,Sports Equipment,15107.89,2,2025-07-09 00:00:00,Cash,8,1510.79,31726.57,?
INV-100213, ogun,Port Harcourt,Member,Female,Electronics,36803.39,4,2025-07-09 00:00:00,Cash,6,7360.68,154574.24,?
INV-100214,,Lagos,Normal,Male,Sports Equipment,43628.21,5,2024-04-08 00:00:00,Credit Card,6,10907.05,229048.1,?
INV-100215,lagos ,Port Harcourt,Member,Male,Sports Equipment,10032.79,1,2025-09-15 00:00:00,Cash,5,501.64,10534.43,?
INV-100216,Portharcourt,Ogun,Normal,Female,Electronics,5332.13,6,2025-04-25 00:00:00,Cash,9,1599.64,33592.42,?
INV-100217,lagos ,Port Harcourt,Normal,Female,Fashion,44940.89,2,2024-10-27 00:00:00,Credit Card,6,4494.09,94375.87,?
INV-100218,Portharcourt,Lagos,Member,Male,Food & Beverages,17819.83,5,2024-05-21 00:00:00,Cash,4,4454.96,93554.11,?
INV-100219, ogun,Port Harcourt,Member,Female,Fashion,27790.21,6,2025-06-20 00:00:00,Cash,8,8337.06,175078.32,?
INV-100220, ogun,Abuja,Member,Male,Fashion,18297.39,8,2025-10-01 00:00:00,Credit Card,7,7318.96,153698.08,?
INV-100221, ogun,Port Harcourt,Member,Male,Health & Beauty,6727.22,9,2024-04-15 00:00:00,Cash,8,3027.25,63572.23,?
INV-100222,ABUJA,Abuja,Normal,Male,Health & Beauty,29671.92,6,2025-02-27 00:00:00,Ewallet,4,8901.58,186933.1,?
INV-100223,Portharcourt,Ogun,Normal,Female,Fashion,26494.47,5,2024-02-24 00:00:00,Credit Card,5,6623.62,139095.97,?
INV-100224,ABUJA,Abuja,Normal,Male,Home Supplies,10548.18,4,2025-02-09 00:00:00,Cash,4,2109.64,44302.36,?
INV-100225,ABUJA,Port Harcourt,Member,Female,Sports Equipment,22867.52,2,2024-01-13 00:00:00,Cash,9,2286.75,48021.79,?
INV-100226,lagos ,Lagos,Normal,Female,Health & Beauty,39948.9,2,2025-08-04 00:00:00,Ewallet,9,3994.89,83892.69,?
INV-100227,ABUJA,Abuja,Member,Male,Fashion,29726.09,7,2024-10-01 00:00:00,Credit Card,9,10404.13,218486.76,?
INV-100228,lagos ,Ogun,Member,Female,Food & Beverages,5297.41,5,2024-07-01 00:00:00,Credit Card,6,1324.35,27811.4,?
INV-100229,lagos ,Abuja,Member,Female,Home Supplies,27627.06,7,2024-05-17 00:00:00,Cash,5,9669.47,203058.89,?
INV-100230,ABUJA,Abuja,Member,Female,Electronics,35285.55,1,2024-04-20 00:00:00,Ewallet,9,1764.28,37049.83,?
INV-100231,Portharcourt,Abuja,Member,Female,Fashion,39738.82,1,2025-01-21 00:00:00,Ewallet,7,1986.94,41725.76,?
INV-100232,Portharcourt,Ogun,Normal,Female,Fashion,31641.32,5,2024-05-15 00:00:00,Ewallet,7,7910.33,166116.93,?
INV-100233,Portharcourt,Port Harcourt,Normal,Male,Sports Equipment,8056.58,2,2024-06-07 00:00:00,Ewallet,4,805.66,16918.82,?
INV-100234,Portharcourt,Abuja,Member,Female,Home Supplies,35653.58,8,2025-02-15 00:00:00,Ewallet,9,14261.43,299490.07,?
INV-100235,Portharcourt,Abuja,Normal,Male,Health & Beauty,34028.42,3,2024-02-21 00:00:00,Ewallet,6,5104.26,107189.52,?
INV-100236,ABUJA,Lagos,Member,Male,Health & Beauty,1709.13,1,2024-04-29 00:00:00,Credit Card,7,85.46,1794.59,?
INV-100237,ABUJA,Ogun,Member,Male,Health & Beauty,20881.51,2,2025-07-24 00:00:00,Cash,8,2088.15,43851.17,?
INV-100238, ogun,Abuja,Member,,Electronics,16981.04,7,2025-04-21 00:00:00,Cash,5,5943.36,124810.64,?
INV-100239,Portharcourt,Ogun,Normal,Male,Home Supplies,33635.9,6,2025-01-07 00:00:00,Ewallet,8,10090.77,211906.17,?
INV-100240,ABUJA,Abuja,Member,Male,Home Supplies,11198.72,8,2025-09-16 00:00:00,Credit Card,7,4479.49,94069.25,?
INV-100241, ogun,Port Harcourt,Member,Female,Health & Beauty,29748.16,7,2024-11-11 00:00:00,,7,10411.86,218648.98,?
INV-100242,Portharcourt,Port Harcourt,Normal,Female,Health & Beauty,45703.7,8,2025-04-27 00:00:00,Ewallet,4,18281.48,383911.08,?
INV-100243,lagos ,Abuja,Normal,Female,Sports Equipment,39991.22,3,2024-01-18 00:00:00,Cash,4,5998.68,125972.34,?
INV-100244, ogun,Port Harcourt,Normal,Male,Food & Beverages,46112.16,6,2025-08-04 00:00:00,Ewallet,9,13833.65,290506.61,?
INV-100245,ABUJA,Abuja,Member,Female,Food & Beverages,48936.05,7,2024-01-31 00:00:00,Credit Card,5,17127.62,359679.97,?
INV-100246,lagos ,Port Harcourt,Member,Female,Fashion,1028.17,1,2024-01-27 00:00:00,Ewallet,9,51.41,1079.58,?
INV-100247,lagos ,Lagos,Normal,Female,Fashion,31325.69,1,2024-04-13 00:00:00,Cash,4,1566.28,32891.97,?
INV-100248,lagos ,Lagos,Member,Male,Home Supplies,20935.55,7,2024-12-04 00:00:00,Cash,6,7327.44,153876.29,?
INV-100249, ogun,Lagos,Normal,Female,Home Supplies,43062.8,3,2024-11-30 00:00:00,Credit Card,5,6459.42,135647.82,?
INV-100250,ABUJA,Ogun,Normal,Male,Electronics,12964.83,3,2025-02-02 00:00:00,Ewallet,6,1944.72,40839.21,?
INV-100251,lagos ,Ogun,Member,Female,Electronics,49060.96,5,2025-01-03 00:00:00,Ewallet,9,12265.24,257570.04,?
INV-100252,Portharcourt,Lagos,Member,Male,Food & Beverages,30878.54,6,2025-04-25 00:00:00,Credit Card,4,9263.56,194534.8,?
INV-100253,lagos ,Ogun,Normal,Male,Fashion,39780.1,2,2025-01-19 00:00:00,Ewallet,5,3978.01,83538.21,?
INV-100254,lagos ,Port Harcourt,Normal,Male,Food & Beverages,4737.18,3,2025-08-26 00:00:00,Credit Card,9,710.58,14922.12,?
INV-100255, ogun,Abuja,Normal,Female,Food & Beverages,9581.17,6,2025-01-04 00:00:00,Ewallet,7,2874.35,60361.37,?
INV-100256, ogun,Abuja,Normal,Female,Fashion,38040.98,3,2025-02-12 00:00:00,Cash,9,5706.15,119829.09,?
INV-100257,ABUJA,Abuja,Member,Male,Electronics,1588.33,5,2024-09-05 00:00:00,Credit Card,8,397.08,8338.73,?
INV-100258,Portharcourt,Lagos,Normal,Female,Sports Equipment,40935.46,9,2025-08-02 00:00:00,Ewallet,7,18420.96,386840.1,?
INV-100259, ogun,Ogun,Normal,Male,Sports Equipment,1190.48,3,2024-07-03 00:00:00,Ewallet,6,178.57,3750.01,?
INV-100260,lagos ,Port Harcourt,Normal,Male,Sports Equipment,33027.38,6,2024-10-28 00:00:00,Ewallet,7,9908.21,208072.49,?
INV-100261,ABUJA,Port Harcourt,Member,Female,Fashion,18572.15,5,2025-10-08 00:00:00,Credit Card,9,4643.04,97503.79,?
INV-100262,lagos ,Lagos,Member,Female,Health & Beauty,30769,5,2025-10-05 00:00:00,Cash,7,7692.25,161537.25,?
INV-100263,lagos ,Port Harcourt,Normal,,Health & Beauty,34953.55,6,2024-02-12 00:00:00,Ewallet,8,10486.07,220207.37,?
INV-100264, ogun,Port Harcourt,Member,Male,Health & Beauty,17452.52,6,2024-09-22 00:00:00,Credit Card,9,5235.76,109950.88,?
INV-100265,ABUJA,Port Harcourt,Member,Male,Home Supplies,5844.14,1,2025-07-14 00:00:00,Ewallet,8,292.21,6136.35,?
INV-100266,Portharcourt,Port Harcourt,Member,,Electronics,3947.47,9,2024-04-22 00:00:00,Cash,7,1776.36,37303.59,?
INV-100267,,Ogun,Normal,Male,Electronics,29652.33,5,2025-05-06 00:00:00,Cash,8,7413.08,155674.73,?
INV-100268, ogun,Port Harcourt,Normal,Female,Home Supplies,26272.44,1,2024-07-18 00:00:00,Cash,7,1313.62,27586.06,?
INV-100269, ogun,Abuja,Member,Male,Food & Beverages,37238.95,8,2025-02-08 00:00:00,Credit Card,5,14895.58,312807.18,?
INV-100270,ABUJA,Lagos,Normal,Female,Sports Equipment,25731.91,7,2024-02-25 00:00:00,Ewallet,7,9006.17,189129.54,?
INV-100271,Portharcourt,Ogun,Normal,Female,Health & Beauty,21411.07,7,2025-08-25 00:00:00,Credit Card,4,7493.87,157371.36,?
INV-100272,Portharcourt,Port Harcourt,Member,Male,Sports Equipment,20205.32,5,2024-04-09 00:00:00,Ewallet,8,5051.33,106077.93,?
INV-100273,Portharcourt,Ogun,Member,,Health & Beauty,1809.12,1,2025-10-20 00:00:00,Credit Card,8,90.46,1899.58,?
INV-100274,lagos ,Port Harcourt,Normal,Female,Sports Equipment,17110.08,9,2025-06-29 00:00:00,Ewallet,6,7699.54,161690.26,?
INV-100275,Portharcourt,Abuja,Member,Male,Food & Beverages,48813,9,2024-09-23 00:00:00,Credit Card,6,21965.85,461282.85,?
INV-100276,lagos ,Lagos,Normal,Female,Sports Equipment,43741,8,2025-08-18 00:00:00,Ewallet,4,17496.4,367424.4,?
INV-100277,ABUJA,Port Harcourt,Normal,Male,Sports Equipment,16804.21,5,2025-10-15 00:00:00,Credit Card,8,4201.05,88222.1,?
INV-100278,lagos ,Port Harcourt,Member,Female,Fashion,29595.87,3,2024-03-29 00:00:00,Cash,8,4439.38,93226.99,?
INV-100279,ABUJA,Port Harcourt,Normal,Male,Sports Equipment,42441.19,8,2024-10-09 00:00:00,Credit Card,6,16976.48,356506,?
INV-100280,Portharcourt,Port Harcourt,Normal,Female,Fashion,22343.08,1,2024-12-13 00:00:00,Cash,6,1117.15,23460.23,?
INV-100281,Portharcourt,Lagos,Member,Female,Electronics,1388.91,3,2024-05-01 00:00:00,Cash,7,208.34,4375.07,?
INV-100282,ABUJA,Lagos,Member,Female,Home Supplies,4188.27,7,2024-08-30 00:00:00,Ewallet,9,1465.89,30783.78,?
INV-100283, ogun,Abuja,Member,Female,Sports Equipment,25764.44,4,2025-10-10 00:00:00,Cash,8,5152.89,108210.65,?
INV-100284,ABUJA,Lagos,Normal,Male,Electronics,48487.25,7,2025-06-09 00:00:00,Cash,8,16970.54,356381.29,?
INV-100285, ogun,Port Harcourt,Member,Male,Fashion,34813.87,5,2024-12-14 00:00:00,Ewallet,7,8703.47,182772.82,?
INV-100286,lagos ,Abuja,Member,Male,Sports Equipment,4010.35,6,2024-05-18 00:00:00,Credit Card,8,1203.1,25265.2,?
INV-100287,lagos ,Abuja,Member,Male,Sports Equipment,9873.36,7,2024-02-19 00:00:00,Credit Card,4,3455.68,72569.2,?
INV-100288,lagos ,Abuja,Member,Male,Food & Beverages,38680.5,7,2025-09-09 00:00:00,Cash,6,13538.18,284301.68,?
INV-100289,Portharcourt,Port Harcourt,Normal,Male,Electronics,42151.27,7,2024-01-09 00:00:00,Credit Card,6,14752.94,309811.83,?
INV-100290,lagos ,Ogun,Normal,Male,Health & Beauty,31075.88,7,2025-07-26 00:00:00,Cash,9,10876.56,228407.72,?
INV-100291, ogun,Port Harcourt,Member,Female,Health & Beauty,32398.95,7,2024-02-04 00:00:00,Credit Card,6,11339.63,238132.28,?
INV-100292,lagos ,Lagos,Normal,Female,Food & Beverages,1902.7,3,2025-01-31 00:00:00,Credit Card,5,285.41,5993.51,?
INV-100293,ABUJA,Lagos,Member,Female,Fashion,41512.25,3,2025-09-12 00:00:00,Credit Card,4,6226.84,130763.59,?
INV-100294,ABUJA,Port Harcourt,Member,Female,Health & Beauty,39519.62,7,2025-08-26 00:00:00,Cash,4,13831.87,290469.21,?
INV-100295,Portharcourt,Port Harcourt,Normal,Male,Health & Beauty,13322.24,2,2024-07-21 00:00:00,Ewallet,7,1332.22,27976.7,?
INV-100296,ABUJA,Abuja,Normal,Male,Home Supplies,35579.5,2,2025-08-06 00:00:00,Credit Card,5,3557.95,74716.95,?
INV-100297, ogun,Port Harcourt,Member,Male,Electronics,11135.3,3,2025-04-04 00:00:00,Credit Card,8,1670.29,35076.19,?
INV-100298,,Abuja,Member,Female,Fashion,2496.34,4,2025-08-15 00:00:00,Credit Card,9,499.27,10484.63,?
INV-100299,Portharcourt,Lagos,Normal,Male,Sports Equipment,10456.26,6,2024-03-30 00:00:00,Cash,4,3136.88,65874.44,?
INV-100300,lagos ,Abuja,Member,Female,,9342.13,8,2024-06-30 00:00:00,Ewallet,5,3736.85,78473.89,?
INV-100301,lagos ,Port Harcourt,Normal,Male,Fashion,17218.53,7,2024-10-15 00:00:00,Cash,5,6026.49,126556.2,?
INV-100302, ogun,Lagos,Member,Male,Health & Beauty,21213.25,4,2024-10-18 00:00:00,Credit Card,4,4242.65,89095.65,?
INV-100303,ABUJA,Ogun,Member,Male,Home Supplies,25672.68,2,2025-03-29 00:00:00,Cash,7,2567.27,53912.63,?
INV-100304,ABUJA,Abuja,Normal,,Electronics,24099.32,2,2024-11-14 00:00:00,Credit Card,5,2409.93,50608.57,?
INV-100305,lagos ,Lagos,Normal,Female,Health & Beauty,13898.39,4,2025-07-13 00:00:00,,6,2779.68,58373.24,?
INV-100306,Portharcourt,Abuja,Normal,Female,Fashion,1943.95,6,2024-08-03 00:00:00,Cash,5,583.19,12246.89,?
INV-100307,ABUJA,Lagos,Normal,Male,Electronics,30452.53,3,2024-09-27 00:00:00,Credit Card,8,4567.88,95925.47,?
INV-100308,Portharcourt,Lagos,Normal,Female,Sports Equipment,20089.37,6,2025-05-28 00:00:00,Credit Card,4,6026.81,126563.03,?
INV-100309,ABUJA,Abuja,Normal,Male,Electronics,15284.27,5,2025-05-05 00:00:00,Ewallet,8,3821.07,80242.42,?
INV-100310,Portharcourt,Ogun,Normal,Male,Health & Beauty,43413.58,5,2024-09-14 00:00:00,Cash,7,10853.4,227921.3,?
INV-100311, ogun,Lagos,Member,Male,Electronics,37463.79,2,2025-07-14 00:00:00,Cash,9,3746.38,78673.96,?
INV-100312,,Lagos,Member,Male,Sports Equipment,42959.39,8,2025-08-08 00:00:00,Credit Card,6,17183.76,360858.88,?
INV-100313, ogun,Lagos,Member,Female,Home Supplies,25001.65,5,2025-10-11 00:00:00,Credit Card,4,6250.41,131258.66,?
INV-100314, ogun,Ogun,Normal,Male,Home Supplies,0,2,2024-12-28 00:00:00,Cash,5,698.11,14660.31,?
INV-100315,Portharcourt,Ogun,Normal,Male,Health & Beauty,34962.96,7,2025-09-26 00:00:00,Cash,6,12237.04,256977.76,?
INV-100316, ogun,Port Harcourt,Normal,Female,Fashion,10700.65,9,2024-12-05 00:00:00,Cash,5,4815.29,101121.14,?
INV-100317,lagos ,Abuja,Member,Male,Health & Beauty,22340.87,9,2024-10-13 00:00:00,Credit Card,7,10053.39,211121.22,?
INV-100318, ogun,Ogun,Normal,Female,Home Supplies,3717.54,1,2024-11-27 00:00:00,Ewallet,9,185.88,3903.42,?
INV-100319,ABUJA,Abuja,Normal,Male,Food & Beverages,41352.77,7,2025-09-15 00:00:00,Ewallet,4,14473.47,303942.86,?
INV-100320,Portharcourt,Port Harcourt,Member,Male,Food & Beverages,6734.06,9,2025-04-07 00:00:00,Credit Card,7,3030.33,63636.87,?
INV-100321,lagos ,Abuja,Normal,Male,Electronics,45203.33,6,2024-03-19 00:00:00,Credit Card,7,13561,284780.98,?
INV-100322,Portharcourt,Ogun,Member,Male,Sports Equipment,43279.41,1,2024-05-03 00:00:00,Credit Card,9,2163.97,45443.38,?
INV-100323,ABUJA,Abuja,Member,Male,Electronics,23496.85,2,2025-04-01 00:00:00,Cash,7,2349.68,49343.38,?
INV-100324,ABUJA,Ogun,Normal,Male,Food & Beverages,37346.23,4,2025-06-28 00:00:00,Credit Card,7,7469.25,156854.17,?
INV-100325,ABUJA,Abuja,Normal,Female,Home Supplies,31162.53,4,2025-01-12 00:00:00,Cash,5,6232.51,130882.63,?
INV-100326, ogun,Ogun,Normal,Male,Electronics,40252.24,2,2025-06-23 00:00:00,Ewallet,8,4025.22,84529.7,?
INV-100327, ogun,Ogun,Member,Female,Health & Beauty,21874.35,8,2024-11-27 00:00:00,Credit Card,5,8749.74,183744.54,?
INV-100328,Portharcourt,Abuja,Member,Female,Sports Equipment,39397.52,2,2025-07-28 00:00:00,Credit Card,9,3939.75,82734.79,?
INV-100329,Portharcourt,Port Harcourt,Member,Male,Health & Beauty,23391.61,3,2024-12-29 00:00:00,,6,3508.74,73683.57,?
INV-100330,lagos ,Lagos,Normal,Female,Sports Equipment,47077.81,4,2024-11-07 00:00:00,Cash,9,9415.56,197726.8,?
INV-100331,lagos ,Port Harcourt,Normal,Male,Home Supplies,24575.42,9,2024-12-31 00:00:00,Cash,9,11058.94,232237.72,?
INV-100332,Portharcourt,Abuja,Normal,Female,Electronics,23399.65,1,2025-03-24 00:00:00,Ewallet,9,1169.98,24569.63,?
INV-100333, ogun,Port Harcourt,Normal,Male,Sports Equipment,39361.06,8,2025-04-04 00:00:00,Ewallet,9,15744.42,330632.9,?
INV-100334,ABUJA,Ogun,Member,Female,Health & Beauty,41168.1,5,2024-12-13 00:00:00,Credit Card,7,10292.03,216132.53,?
INV-100335,Portharcourt,Lagos,Member,Female,Electronics,27947.21,7,2025-07-10 00:00:00,Credit Card,9,9781.52,205411.99,?
INV-100336,lagos ,Abuja,Member,Male,,9399.99,8,2024-09-21 00:00:00,Cash,6,3760,78959.92,?
INV-100337, ogun,Abuja,Member,Female,Health & Beauty,23654.03,5,2025-09-30 00:00:00,Ewallet,9,5913.51,124183.66,?
INV-100338,Portharcourt,Abuja,Normal,Male,Food & Beverages,48419.59,8,2024-04-08 00:00:00,Credit Card,5,19367.84,406724.56,?
INV-100339,Portharcourt,Lagos,Normal,Male,Sports Equipment,37772.82,8,2025-05-05 00:00:00,Cash,7,15109.13,317291.69,?
INV-100340, ogun,Ogun,Normal,Male,Health & Beauty,40652.55,9,2025-09-08 00:00:00,Cash,5,18293.65,384166.6,?
INV-100341,Portharcourt,Abuja,Member,Male,Home Supplies,2124.86,2,2024-12-07 00:00:00,,7,212.49,4462.21,?
INV-100342, ogun,Port Harcourt,Member,Male,Fashion,23659.04,3,2025-08-22 00:00:00,Ewallet,5,3548.86,74525.98,?
INV-100343,ABUJA,Abuja,Normal,Female,Health & Beauty,32507.75,1,2024-02-08 00:00:00,Credit Card,4,1625.39,34133.14,?
INV-100344, ogun,Abuja,Normal,Female,Electronics,41586.62,4,2024-03-31 00:00:00,Credit Card,8,8317.32,174663.8,?
INV-100345, ogun,Abuja,Member,Female,Electronics,2939.05,5,2024-05-11 00:00:00,Cash,8,734.76,15430.01,?
INV-100346, ogun,Abuja,Normal,Male,Health & Beauty,42695.72,1,2025-07-26 00:00:00,Cash,7,2134.79,44830.51,?
INV-100347,Portharcourt,Ogun,Member,Female,Fashion,27645.85,8,2025-03-25 00:00:00,Cash,4,11058.34,232225.14,?
INV-100348,Portharcourt,Port Harcourt,Member,Female,Health & Beauty,10267.04,2,2024-04-15 00:00:00,Credit Card,6,1026.7,21560.78,?
INV-100349, ogun,Ogun,Member,Female,,16204.13,1,2025-09-21 00:00:00,Ewallet,4,810.21,17014.34,?
INV-100350,Portharcourt,Port Harcourt,Normal,Female,Fashion,14455.51,2,2025-01-07 00:00:00,Credit Card,7,1445.55,30356.57,?
INV-100351,lagos ,Abuja,Normal,,Home Supplies,26777.52,5,2025-06-26 00:00:00,Ewallet,4,6694.38,140581.98,?
INV-100352,lagos ,Lagos,Member,Male,Sports Equipment,3058.44,9,2024-11-17 00:00:00,Credit Card,6,1376.3,28902.26,?
INV-100353,Portharcourt,Ogun,Normal,Male,Electronics,8347.54,9,2024-08-01 00:00:00,Credit Card,7,3756.39,78884.25,?
INV-100354,Portharcourt,Lagos,Member,Female,Electronics,40728.31,2,2024-05-05 00:00:00,Ewallet,8,4072.83,85529.45,?
INV-100355, ogun,Ogun,Member,Male,Fashion,7063.9,2,2024-04-04 00:00:00,Credit Card,9,706.39,14834.19,?
INV-100356,ABUJA,Abuja,Member,Male,Electronics,12053.12,3,2024-03-13 00:00:00,Credit Card,4,1807.97,37967.33,?
INV-100357,Portharcourt,Ogun,Member,Female,Food & Beverages,22941.84,7,2024-12-20 00:00:00,Cash,8,8029.64,168622.52,?
INV-100358,lagos ,Abuja,Normal,,Fashion,26097.48,3,2025-04-26 00:00:00,Ewallet,8,3914.62,82207.06,?
INV-100359, ogun,Ogun,Member,Male,Electronics,38298.72,1,2024-04-12 00:00:00,Ewallet,5,1914.94,40213.66,?
INV-100360,Portharcourt,Abuja,Member,Female,Food & Beverages,22642.96,6,2025-06-18 00:00:00,Cash,6,6792.89,142650.65,?
INV-100361,lagos ,Abuja,Normal,Male,Home Supplies,39598.3,3,2025-04-13 00:00:00,Ewallet,9,5939.75,124734.65,?
INV-100362,lagos ,Port Harcourt,Member,Male,Electronics,31108.14,1,2025-03-20 00:00:00,Cash,4,1555.41,32663.55,?
INV-100363,ABUJA,Abuja,Member,Female,Food & Beverages,6098.44,4,2024-05-09 00:00:00,Ewallet,8,1219.69,25613.45,?
INV-100364, ogun,Port Harcourt,Normal,Male,Health & Beauty,8238.41,1,2025-01-21 00:00:00,Ewallet,8,411.92,8650.33,?
INV-100365, ogun,Abuja,Normal,Male,Sports Equipment,22133.17,1,2024-12-12 00:00:00,Ewallet,6,1106.66,23239.83,?
INV-100366,ABUJA,Lagos,Normal,Male,Health & Beauty,20146.02,2,2024-11-07 00:00:00,Ewallet,9,2014.6,42306.64,?
INV-100367,ABUJA,Abuja,Member,Female,Food & Beverages,37305.44,8,2025-06-24 00:00:00,Cash,9,14922.18,313365.7,?
INV-100368, ogun,Lagos,Normal,Female,Fashion,29246.49,2,2025-03-02 00:00:00,Cash,8,2924.65,61417.63,?
INV-100369, ogun,Lagos,Normal,Female,Fashion,19712.59,2,2024-10-04 00:00:00,,8,1971.26,41396.44,?
INV-100370,Portharcourt,Abuja,Member,Female,Electronics,8952.63,8,2025-09-19 00:00:00,Credit Card,8,3581.05,75202.09,?
INV-100371,Portharcourt,Lagos,Member,Male,Health & Beauty,11728.44,6,2024-01-09 00:00:00,Cash,8,3518.53,73889.17,?
INV-100372,ABUJA,Port Harcourt,Member,Female,Fashion,28987.3,4,2025-07-20 00:00:00,Ewallet,5,5797.46,121746.66,?
INV-100373,Portharcourt,Ogun,Member,Female,Fashion,21460.22,3,2025-06-19 00:00:00,Cash,5,3219.03,67599.69,?
INV-100374,lagos ,Abuja,Member,Female,Health & Beauty,0,1,2024-04-30 00:00:00,Credit Card,9,1299.45,27288.36,?
INV-100375,Portharcourt,Lagos,Normal,Female,Home Supplies,8948.53,3,2025-02-09 00:00:00,Credit Card,7,1342.28,28187.87,?
INV-100376,Portharcourt,Abuja,Normal,Male,Fashion,33313.86,9,2025-03-12 00:00:00,Credit Card,4,14991.24,314815.98,?
INV-100377,lagos ,Port Harcourt,Normal,Male,Sports Equipment,42700.67,5,2024-11-28 00:00:00,Ewallet,6,10675.17,224178.52,?
INV-100378,ABUJA,Abuja,Member,Male,Food & Beverages,13268.01,6,2024-10-17 00:00:00,Ewallet,7,3980.4,83588.46,?
INV-100379,lagos ,Abuja,Member,Female,Electronics,24829.95,5,2025-08-21 00:00:00,Credit Card,5,6207.49,130357.24,?
INV-100380,Portharcourt,Lagos,Member,Female,Fashion,48788.6,1,2025-03-26 00:00:00,Cash,5,2439.43,51228.03,?
INV-100381,ABUJA,Port Harcourt,Normal,Male,Sports Equipment,16995.47,1,2025-02-07 00:00:00,Cash,5,849.77,17845.24,?
INV-100382,Portharcourt,Ogun,Normal,Female,Sports Equipment,29954.79,4,2024-05-31 00:00:00,Credit Card,7,5990.96,125810.12,?
INV-100383,lagos ,Ogun,Member,Female,Fashion,4964.69,3,2025-10-07 00:00:00,Ewallet,5,744.7,15638.77,?
INV-100384,lagos ,Lagos,Normal,Male,Home Supplies,30497.74,8,2024-06-14 00:00:00,Cash,7,12199.1,256181.02,?
INV-100385,Portharcourt,Abuja,Member,Male,Food & Beverages,4936.77,7,2025-10-01 00:00:00,Cash,5,1727.87,36285.26,?
INV-100386, ogun,Lagos,Normal,Female,Electronics,47982.15,7,2024-10-16 00:00:00,Cash,8,16793.75,352668.8,?
INV-100387, ogun,Lagos,Normal,Female,Fashion,35925.3,8,2024-05-31 00:00:00,Ewallet,8,14370.12,301772.52,?
INV-100388,lagos ,Lagos,Normal,Female,Electronics,39513.91,7,2025-03-15 00:00:00,Credit Card,4,13829.87,290427.24,?
INV-100389,,Abuja,Member,Male,Health & Beauty,35353.17,2,2024-02-28 00:00:00,Ewallet,5,3535.32,74241.66,?
INV-100390, ogun,Port Harcourt,Normal,Male,Sports Equipment,29691.59,4,2025-03-20 00:00:00,Cash,4,5938.32,124704.68,?
INV-100391, ogun,Lagos,Normal,Male,Sports Equipment,22770.68,6,2024-05-27 00:00:00,Credit Card,7,6831.2,143455.28,?
INV-100392,Portharcourt,Abuja,Member,Male,Fashion,42989.48,3,2024-07-11 00:00:00,Ewallet,4,6448.42,135416.86,?
INV-100393,Portharcourt,Port Harcourt,Normal,Female,Fashion,47863.37,3,2024-02-04 00:00:00,Credit Card,5,7179.51,150769.62,?
